heure;latitude;longitude;altitude;cardio
23:48:52;19.663992198184133;-156.0103831719607;25.399999618530273;142
23:48:56;19.664062773808837;-156.01043589413166;25.399999618530273;139
23:49:02;19.66422471217811;-156.01054184138775;25.600000381469727;141
23:49:05;19.664312303066254;-156.0105959046632;25.399999618530273;138
23:49:06;19.664341807365417;-156.01061476394534;25.399999618530273;134
23:49:08;19.66439670883119;-156.01065399125218;25.600000381469727;129
23:49:14;19.66456174850464;-156.01076496765018;24.799999237060547;132
23:49:19;19.664697786793113;-156.01085440255702;23.600000381469727;129
23:49:23;19.664812367409468;-156.0109262354672;22.799999237060547;132
23:49:29;19.664978832006454;-156.01104685105383;22.0;135
23:49:35;19.66514026746154;-156.01115288212895;22.399999618530273;134
